-8.945848792791366577e-03,-3.140635043382644653e-02,5.076667070388793945e-01,5.345100909471511841e-02,-2.941100299358367920e-02,-8.263850212097167969e-01,5.597908496856689453e-01,-4.234717693179845810e-03,3.550919294357299805e-01,-9.137861430644989014e-03,-1.352369070053100586e+00,5.221652984619140625e-01,-7.146348357200622559e-01,1.251963526010513306e-01,1.262832283973693848e+00,2.969991862773895264e-01,4.458818733692169189e-01,-6.419146060943603516e-02,-1.705274283885955811e-01,1.348022818565368652e-01,2.938840389251708984e-01,-2.025033980607986450e-01,1.586997210979461670e-01,-4.395962655544281006e-01,-1.186447143554687500e-01,-2.368339598178863525e-01,4.765641093254089355e-01,-5.047775804996490479e-02,3.303768113255500793e-02
-4.013917874544858932e-03,-3.413689136505126953e-02,5.065772533416748047e-01,5.297545343637466431e-02,-3.004374913871288300e-02,-8.282728195190429688e-01,5.570055246353149414e-01,8.737503550946712494e-03,3.625702857971191406e-01,-4.830537363886833191e-02,-1.336573719978332520e+00,5.326148271560668945e-01,-7.722774744033813477e-01,1.306810677051544189e-01,1.258914828300476074e+00,2.940342426300048828e-01,4.353646039962768555e-01,-5.071494728326797485e-02,-1.836911439895629883e-01,1.734753996133804321e-01,2.771807312965393066e-01,-2.107905745506286621e-01,1.753156930208206177e-01,-4.874146580696105957e-01,-1.329012662172317505e-01,-2.380906492471694946e-01,5.430313944816589355e-01,-4.907925799489021301e-02,3.161828592419624329e-02
-8.516521775163710117e-04,-4.220499843358993530e-02,5.068783760070800781e-01,5.455581471323966980e-02,-2.978292107582092285e-02,-8.252401947975158691e-01,5.613512396812438965e-01,-9.276546537876129150e-03,3.825544118881225586e-01,-9.678564220666885376e-02,-1.302251577377319336e+00,5.481401085853576660e-01,-8.822802901268005371e-01,1.467144638299942017e-01,1.254868745803833008e+00,2.738314568996429443e-01,4.245816171169281006e-01,-2.993459813296794891e-02,-1.998409777879714966e-01,1.717577725648880005e-01,2.571394145488739014e-01,-1.942544132471084595e-01,1.750796437263488770e-01,-5.186210274696350098e-01,-1.553571224212646484e-01,-2.520352005958557129e-01,6.095060706138610840e-01,-4.606577008962631226e-02,3.802506253123283386e-02
-4.734660964459180832e-03,-5.582971498370170593e-02,5.072063207626342773e-01,5.593071877956390381e-02,-2.620479278266429901e-02,-8.167279958724975586e-01,5.737075805664062500e-01,-4.185047745704650879e-02,4.061174094676971436e-01,-1.416022926568984985e-01,-1.258069992065429688e+00,5.584006905555725098e-01,-1.010385632514953613e+00,1.642832607030868530e-01,1.252143144607543945e+00,2.470831125974655151e-01,4.142348766326904297e-01,-7.441634777933359146e-03,-1.949723809957504272e-01,1.819392889738082886e-01,2.501931190490722656e-01,-1.453126966953277588e-01,1.804848164319992065e-01,-5.341920852661132812e-01,-1.644229739904403687e-01,-2.592455148696899414e-01,6.598394513130187988e-01,-3.017370589077472687e-02,4.514894261956214905e-02
-1.272923871874809265e-02,-6.990005075931549072e-02,5.071046352386474609e-01,5.905201658606529236e-02,-2.254640683531761169e-02,-8.108999729156494141e-01,5.817608833312988281e-01,-7.734034210443496704e-02,4.312945902347564697e-01,-1.873395144939422607e-01,-1.203507900238037109e+00,5.608137249946594238e-01,-1.164435505867004395e+00,1.819265782833099365e-01,1.253436684608459473e+00,2.294818907976150513e-01,4.220827221870422363e-01,1.146269205491989851e-04,-1.979375481605529785e-01,1.485300958156585693e-01,2.527987658977508545e-01,-7.051528245210647583e-02,1.616477370262145996e-01,-5.392763614654541016e-01,-1.417172998189926147e-01,-2.528879046440124512e-01,6.868531703948974609e-01,-1.838010852225124836e-03,5.467024818062782288e-02
-2.290036529302597046e-02,-8.365605026483535767e-02,5.056501626968383789e-01,6.287272274494171143e-02,-2.089181542396545410e-02,-8.084189891815185547e-01,5.848668813705444336e-01,-9.598112106323242188e-02,4.346116483211517334e-01,-2.114428281784057617e-01,-1.143296122550964355e+00,5.652232766151428223e-01,-1.255039930343627930e+00,1.921840906143188477e-01,1.253459692001342773e+00,2.264785319566726685e-01,4.276064038276672363e-01,-1.433028373867273331e-02,-2.058736979961395264e-01,9.661068767309188843e-02,2.777550816535949707e-01,1.889687404036521912e-02,1.188169643282890320e-01,-5.207245349884033203e-01,-1.036680340766906738e-01,-2.397984415292739868e-01,6.816795468330383301e-01,4.087477177381515503e-02,4.906317964196205139e-02
-3.345009684562683105e-02,-9.766822308301925659e-02,5.025377273559570312e-01,6.167221814393997192e-02,-1.762253046035766602e-02,-8.059164285659790039e-01,5.885445475578308105e-01,-1.018654480576515198e-01,4.344303011894226074e-01,-2.258379161357879639e-01,-1.073828220367431641e+00,5.635924339294433594e-01,-1.331154584884643555e+00,1.989996582269668579e-01,1.247940897941589355e+00,2.331136614084243774e-01,4.391776025295257568e-01,-5.360371246933937073e-02,-2.100198417901992798e-01,5.549888312816619873e-02,3.572624623775482178e-01,8.561411499977111816e-02,8.310464024543762207e-02,-4.799054861068725586e-01,-6.242482364177703857e-02,-2.218515425920486450e-01,6.589336991310119629e-01,7.458748668432235718e-02,4.450679570436477661e-02
-4.611637070775032043e-02,-1.103712618350982666e-01,4.978857636451721191e-01,5.917749553918838501e-02,-1.492661703377962112e-02,-8.058323264122009277e-01,5.889902114868164062e-01,-8.162341266870498657e-02,4.318348765373229980e-01,-1.984511911869049072e-01,-9.957761764526367188e-01,5.364540219306945801e-01,-1.361036181449890137e+00,2.005378007888793945e-01,1.240215539932250977e+00,2.453166693449020386e-01,4.721532464027404785e-01,-1.232082173228263855e-01,-1.942473053932189941e-01,5.412523820996284485e-02,5.188256502151489258e-01,1.194133013486862183e-01,5.825411155819892883e-02,-4.308266341686248779e-01,-2.567387558519840240e-02,-2.112316638231277466e-01,6.326945424079895020e-01,3.587596490979194641e-02,1.139991171658039093e-02
-6.102035567164421082e-02,-1.214379295706748962e-01,4.924778640270233154e-01,5.216474086046218872e-02,-8.206621743738651276e-03,-8.077697157859802246e-01,5.871282219886779785e-01,-4.317392408847808838e-02,4.284020662307739258e-01,-1.356568187475204468e-01,-9.058644175529479980e-01,5.040087699890136719e-01,-1.336739659309387207e+00,1.884077489376068115e-01,1.232321262359619141e+00,2.644513845443725586e-01,4.922633469104766846e-01,-2.313954532146453857e-01,-1.430770456790924072e-01,7.121445983648300171e-02,7.788320183753967285e-01,1.228222176432609558e-01,3.769665956497192383e-02,-3.842359483242034912e-01,2.229307219386100769e-02,-2.073207497596740723e-01,6.297218203544616699e-01,-1.062980741262435913e-01,-6.426931172609329224e-02
-7.563498616218566895e-02,-1.338504701852798462e-01,4.876642823219299316e-01,4.873536527156829834e-02,-1.076535554602742195e-03,-8.154606223106384277e-01,5.767562389373779297e-01,1.434299442917108536e-02,4.209919273853302002e-01,-2.503467351198196411e-02,-8.155871033668518066e-01,4.251575767993927002e-01,-1.260145068168640137e+00,1.601515114307403564e-01,1.226054787635803223e+00,3.018849790096282959e-01,4.984561502933502197e-01,-3.537926673889160156e-01,-6.864529848098754883e-02,1.008414551615715027e-01,1.021662831306457520e+00,6.342691183090209961e-02,4.827259108424186707e-02,-3.490853607654571533e-01,7.439240813255310059e-02,-1.938859373331069946e-01,6.383974552154541016e-01,-2.451945841312408447e-01,-1.195129454135894775e-01
-8.770476281642913818e-02,-1.497741192579269409e-01,4.843038022518157959e-01,4.546987637877464294e-02,8.365274406969547272e-04,-8.226835727691650391e-01,5.666776299476623535e-01,8.235853165388107300e-02,4.276047348976135254e-01,1.133321821689605713e-01,-7.634699940681457520e-01,2.753646373748779297e-01,-1.151644706726074219e+00,1.214994043111801147e-01,1.220537304878234863e+00,3.739506006240844727e-01,5.081873536109924316e-01,-4.637479186058044434e-01,-4.195922520011663437e-03,1.177510619163513184e-01,1.162051796913146973e+00,-1.475585531443357468e-02,8.087826520204544067e-02,-2.997394800186157227e-01,1.070999428629875183e-01,-1.751559823751449585e-01,6.378859877586364746e-01,-3.289906382560729980e-01,-1.428457349538803101e-01
-1.006433740258216858e-01,-1.599936634302139282e-01,4.859003126621246338e-01,4.076161608099937439e-02,-6.074551027268171310e-03,-8.345328569412231445e-01,5.494146943092346191e-01,1.322977095842361450e-01,4.571538567543029785e-01,2.793757319450378418e-01,-7.293569445610046387e-01,5.895002558827400208e-02,-1.016801834106445312e+00,8.543640375137329102e-02,1.206105232238769531e+00,4.802570641040802002e-01,5.423778891563415527e-01,-5.590611696243286133e-01,2.874953858554363251e-02,1.158997416496276855e-01,1.185682058334350586e+00,-9.104868769645690918e-02,1.141531169414520264e-01,-2.317257225513458252e-01,1.336525827646255493e-01,-1.354261636734008789e-01,6.018545031547546387e-01,-3.622884154319763184e-01,-1.350083798170089722e-01
-1.156496256589889526e-01,-1.747791618108749390e-01,4.919185638427734375e-01,4.778403416275978088e-02,-5.418114364147186279e-03,-8.532366156578063965e-01,5.193020105361938477e-01,2.090399712324142456e-01,4.796109497547149658e-01,4.847961366176605225e-01,-7.377099990844726562e-01,-1.789860278367996216e-01,-8.913190960884094238e-01,5.287325754761695862e-02,1.188567757606506348e+00,5.926924347877502441e-01,6.013746261596679688e-01,-6.391139626502990723e-01,3.057305328547954559e-02,1.146563887596130371e-01,1.137154579162597656e+00,-1.224647089838981628e-01,1.346373558044433594e-01,-1.504004597663879395e-01,1.473502963781356812e-01,-9.094407409429550171e-02,5.068714618682861328e-01,-3.082459270954132080e-01,-9.396235644817352295e-02
-1.232597902417182922e-01,-1.958217769861221313e-01,5.025660395622253418e-01,5.762610584497451782e-02,4.909816663712263107e-03,-8.596469163894653320e-01,5.076044797897338867e-01,2.096094638109207153e-01,5.069277286529541016e-01,6.086891293525695801e-01,-7.515087723731994629e-01,-3.386627137660980225e-01,-7.605456709861755371e-01,5.016242340207099915e-02,1.160473346710205078e+00,6.423540115356445312e-01,7.012444138526916504e-01,-7.011966109275817871e-01,2.584422752261161804e-02,1.344315260648727417e-01,9.943244457244873047e-01,-1.221139803528785706e-01,1.252600699663162231e-01,-3.451321646571159363e-02,1.492392420768737793e-01,-3.968957439064979553e-02,3.367021083831787109e-01,-1.949684470891952515e-01,-1.943134702742099762e-02
-1.274695396423339844e-01,-2.109086662530899048e-01,5.112723708152770996e-01,6.263537704944610596e-02,1.087410375475883484e-02,-8.718650341033935547e-01,4.856026470661163330e-01,2.394238114356994629e-01,5.176733732223510742e-01,7.041240930557250977e-01,-8.042140007019042969e-01,-4.673983454704284668e-01,-6.322598457336425781e-01,3.661061078310012817e-02,1.152688741683959961e+00,7.064026594161987305e-01,7.252038717269897461e-01,-7.384679913520812988e-01,8.502217009663581848e-03,1.367172002792358398e-01,7.728012204170227051e-01,-4.219342395663261414e-02,1.134336888790130615e-01,6.149851903319358826e-02,1.345920711755752563e-01,-2.118416689336299896e-02,1.886909306049346924e-01,5.547684058547019958e-02,6.330492347478866577e-02
-1.317535787820816040e-01,-2.280348390340805054e-01,5.161707401275634766e-01,6.206520274281501770e-02,2.172155864536762238e-02,-8.779207468032836914e-01,4.742691218852996826e-01,2.782097458839416504e-01,5.368130803108215332e-01,7.712532877922058105e-01,-8.445605039596557617e-01,-5.444628000259399414e-01,-5.319300293922424316e-01,4.499495029449462891e-02,1.156324863433837891e+00,7.245059013366699219e-01,7.593132257461547852e-01,-7.315742969512939453e-01,-1.173633150756359100e-02,1.447589248418807983e-01,4.984015524387359619e-01,6.583602726459503174e-02,7.730017602443695068e-02,1.154048219323158264e-01,1.283168047666549683e-01,-1.343486551195383072e-02,1.582843065261840820e-01,2.318021506071090698e-01,1.421590745449066162e-01
-1.371742188930511475e-01,-2.482337057590484619e-01,5.164467692375183105e-01,4.840555042028427124e-02,3.620861843228340149e-02,-8.816738724708557129e-01,4.679711759090423584e-01,2.989081144332885742e-01,5.614386796951293945e-01,8.408758640289306641e-01,-8.755750656127929688e-01,-5.936716794967651367e-01,-4.662981033325195312e-01,8.728223294019699097e-02,1.174757003784179688e+00,7.141379714012145996e-01,7.688973546028137207e-01,-6.724426746368408203e-01,-2.337283827364444733e-02,1.603236198425292969e-01,2.273013442754745483e-01,1.845324933528900146e-01,3.280374407768249512e-02,1.640451848506927490e-01,1.334428638219833374e-01,-4.500173032283782959e-02,1.897930800914764404e-01,3.406616747379302979e-01,1.854285150766372681e-01
