-2.775560617446899414e-01,-5.061872005462646484e-01,7.226644754409790039e-01,4.276643693447113037e-02,8.041223511099815369e-03,-8.848394155502319336e-01,4.638593792915344238e-01,-5.934552550315856934e-01,-9.901651740074157715e-02,2.820414006710052490e-01,6.755141019821166992e-01,-2.717972993850708008e-01,2.095459699630737305e-01,-4.370133858174085617e-03,-1.803591251373291016e-01,-1.476211356930434704e-03,1.321343779563903809e+00,-3.072231076657772064e-02,1.746730059385299683e-01,1.933366954326629639e-01,-1.089011132717132568e-01,1.382897198200225830e-01,3.744761049747467041e-01,8.023447394371032715e-01,1.601856946945190430e-01,1.263256669044494629e+00,3.244354128837585449e-01,-4.664798825979232788e-02,2.021493166685104370e-01,2.298392057418823242e-01,-2.714926302433013916e-01,3.206537961959838867e-01,9.677236080169677734e-01,-5.010030418634414673e-02,-8.156655728816986084e-02,-2.230025082826614380e-01
-2.940185666084289551e-01,-5.248120427131652832e-01,7.127074003219604492e-01,1.714071072638034821e-02,-4.259922076016664505e-03,-8.757462501525878906e-01,4.824484884738922119e-01,-5.476174950599670410e-01,-1.226563677191734314e-01,2.454404681921005249e-01,8.097918033599853516e-01,-4.139571785926818848e-01,2.617845535278320312e-01,-8.703761547803878784e-02,-1.885256618261337280e-01,4.829498752951622009e-02,1.512227058410644531e+00,-7.348057627677917480e-02,1.056721135973930359e-01,1.330832988023757935e-01,-1.199371367692947388e-01,1.777191460132598877e-01,2.910698652267456055e-01,8.041413426399230957e-01,1.027689799666404724e-01,1.245132088661193848e+00,3.140326142311096191e-01,-4.394252970814704895e-02,1.908396780490875244e-01,2.779867649078369141e-01,-2.297987490892410278e-01,3.191156983375549316e-01,1.070879220962524414e+00,-2.800201438367366791e-02,-5.464138835668563843e-02,-1.980988383293151855e-01
-3.052926063537597656e-01,-5.420916080474853516e-01,7.119393348693847656e-01,-8.251300081610679626e-03,-9.787339717149734497e-03,-8.638232946395874023e-01,5.036321878433227539e-01,-4.992707073688507080e-01,-1.321415305137634277e-01,2.081829160451889038e-01,8.981338739395141602e-01,-4.515650272369384766e-01,2.617999911308288574e-01,-2.335726916790008545e-01,-2.263283133506774902e-01,5.896815285086631775e-02,1.617330312728881836e+00,-1.734969317913055420e-01,2.247896604239940643e-02,6.706431508064270020e-02,-9.966473281383514404e-02,2.207550108432769775e-01,1.685608923435211182e-01,7.972276806831359863e-01,1.814315281808376312e-02,1.199512720108032227e+00,3.118740618228912354e-01,-3.439299389719963074e-02,1.817643642425537109e-01,3.091097474098205566e-01,-2.138730883598327637e-01,3.157125115394592285e-01,1.133737087249755859e+00,-2.532049268484115601e-02,-2.710820734500885010e-02,-1.647099107503890991e-01
-3.091780245304107666e-01,-5.542593598365783691e-01,7.187379598617553711e-01,-3.216757997870445251e-02,-1.015775278210639954e-02,-8.503890037536621094e-01,5.250719785690307617e-01,-4.609797596931457520e-01,-1.330843269824981689e-01,1.792511343955993652e-01,9.597919583320617676e-01,-4.115334153175354004e-01,2.261196970939636230e-01,-4.165700078010559082e-01,-2.640160918235778809e-01,5.526153370738029480e-02,1.599312663078308105e+00,-2.587258219718933105e-01,-3.425272554159164429e-02,-2.242418006062507629e-03,-5.698226019740104675e-02,2.590745687484741211e-01,1.891215506475418806e-04,7.663124799728393555e-01,-1.041033565998077393e-01,1.130096077919006348e+00,3.042297363281250000e-01,-4.433639347553253174e-02,1.617016941308975220e-01,3.222180902957916260e-01,-2.237045466899871826e-01,3.136686384677886963e-01,1.157756805419921875e+00,-6.397268921136856079e-02,-9.499091655015945435e-03,-1.249921545386314392e-01
-3.159321844577789307e-01,-5.570229887962341309e-01,7.303113937377929688e-01,-6.336188316345214844e-02,-6.626436486840248108e-03,-8.386573195457458496e-01,5.409207344055175781e-01,-4.145998656749725342e-01,-8.321190625429153442e-02,1.729426980018615723e-01,1.000237703323364258e+00,-3.699915707111358643e-01,1.852051764726638794e-01,-5.860794782638549805e-01,-2.802992463111877441e-01,-1.539630629122257233e-02,1.392806172370910645e+00,-3.133922219276428223e-01,-3.961090743541717529e-02,-6.477677077054977417e-02,-7.507496979087591171e-03,2.858995199203491211e-01,-1.557255536317825317e-01,7.280195355415344238e-01,-2.252561151981353760e-01,1.051144361495971680e+00,3.043536543846130371e-01,-5.718309804797172546e-02,1.625986248254776001e-01,3.316586911678314209e-01,-2.567495703697204590e-01,3.324683904647827148e-01,1.165100455284118652e+00,-1.293996870517730713e-01,-3.782166400924324989e-03,-8.784227818250656128e-02
-3.227051496505737305e-01,-5.592370033264160156e-01,7.416869401931762695e-01,-7.446856796741485596e-02,-3.704510862007737160e-03,-8.254676461219787598e-01,5.595032572746276855e-01,-3.648138046264648438e-01,-9.271102398633956909e-02,1.426468342542648315e-01,9.813843369483947754e-01,-4.139213860034942627e-01,1.647870987653732300e-01,-7.168507575988769531e-01,-2.317859381437301636e-01,-4.456760734319686890e-02,1.186398029327392578e+00,-1.935284435749053955e-01,1.738736405968666077e-02,-1.237622052431106567e-01,3.268751502037048340e-02,3.095775842666625977e-01,-3.016004860401153564e-01,6.872007250785827637e-01,-3.382705152034759521e-01,9.495945572853088379e-01,3.222358822822570801e-01,-7.763628661632537842e-02,1.470561027526855469e-01,3.501446247100830078e-01,-2.693236768245697021e-01,3.172047138214111328e-01,1.189900636672973633e+00,-1.537449806928634644e-01,-4.778613802045583725e-03,-4.085928574204444885e-02
-3.286273479461669922e-01,-5.765618681907653809e-01,7.524740695953369141e-01,-7.817704230546951294e-02,1.472088135778903961e-02,-8.161432743072509766e-01,5.723476409912109375e-01,-3.338687717914581299e-01,-9.869676828384399414e-02,8.869371563196182251e-02,9.623509049415588379e-01,-4.630677402019500732e-01,1.437018066644668579e-01,-8.362519145011901855e-01,-1.924481540918350220e-01,-9.751524031162261963e-02,9.727778434753417969e-01,-5.936422571539878845e-02,6.960787624120712280e-02,-1.407534927129745483e-01,7.736870646476745605e-02,3.035725355148315430e-01,-4.357819557189941406e-01,6.298247575759887695e-01,-4.178022444248199463e-01,8.716647624969482422e-01,3.555383980274200439e-01,-8.294963836669921875e-02,1.675122082233428955e-01,3.787448704242706299e-01,-2.769779860973358154e-01,2.941976487636566162e-01,1.200242996215820312e+00,-1.874879598617553711e-01,3.139500040560960770e-03,1.705387793481349945e-02
-3.347749114036560059e-01,-5.771987438201904297e-01,7.626864910125732422e-01,-7.378529012203216553e-02,2.803268656134605408e-02,-8.157815933227539062e-01,5.729488134384155273e-01,-3.222202956676483154e-01,-9.055850654840469360e-02,4.063000902533531189e-02,9.066677689552307129e-01,-4.625819027423858643e-01,9.538946300745010376e-02,-9.249797463417053223e-01,-1.310440748929977417e-01,-1.524443030357360840e-01,7.195376157760620117e-01,4.295634850859642029e-02,1.168991923332214355e-01,-1.383375525474548340e-01,1.221723333001136780e-01,2.824753820896148682e-01,-5.290452241897583008e-01,5.847265720367431641e-01,-4.672795236110687256e-01,7.765376567840576172e-01,3.642952144145965576e-01,-1.011876240372657776e-01,1.760991215705871582e-01,3.988514840602874756e-01,-2.871645390987396240e-01,2.735973596572875977e-01,1.220340847969055176e+00,-2.141521722078323364e-01,1.729278266429901123e-02,4.057752341032028198e-02
-3.419468104839324951e-01,-5.953260660171508789e-01,7.700856924057006836e-01,-6.953199952840805054e-02,2.970203943550586700e-02,-8.133575916290283203e-01,5.768296718597412109e-01,-2.837083339691162109e-01,-9.221338480710983276e-02,1.816729083657264709e-02,8.370408415794372559e-01,-4.543905556201934814e-01,6.178215518593788147e-02,-9.659256339073181152e-01,-1.140363961458206177e-01,-1.905615627765655518e-01,5.593418478965759277e-01,1.004933863878250122e-01,1.561224162578582764e-01,-1.439941078424453735e-01,1.483664363622665405e-01,2.698804736137390137e-01,-6.225920319557189941e-01,5.526224374771118164e-01,-5.344586372375488281e-01,7.028847932815551758e-01,4.014285206794738770e-01,-1.213202998042106628e-01,1.622187793254852295e-01,4.083079993724822998e-01,-2.866836488246917725e-01,2.616517841815948486e-01,1.237806677818298340e+00,-2.411378473043441772e-01,2.063834108412265778e-02,6.387948244810104370e-02
-3.497720658779144287e-01,-5.999250411987304688e-01,7.765446305274963379e-01,-6.596869230270385742e-02,3.644162788987159729e-02,-8.052179217338562012e-01,5.881702303886413574e-01,-2.541520297527313232e-01,-8.386768400669097900e-02,1.431020325981080532e-03,8.012775778770446777e-01,-4.562273025512695312e-01,4.844849184155464172e-02,-9.843890666961669922e-01,-1.052725911140441895e-01,-1.950615793466567993e-01,4.898664653301239014e-01,1.618437319993972778e-01,1.785180121660232544e-01,-1.604630947113037109e-01,1.661407351493835449e-01,2.600160837173461914e-01,-6.900313496589660645e-01,5.330700278282165527e-01,-5.848388075828552246e-01,6.159220933914184570e-01,4.057918488979339600e-01,-1.389835625886917114e-01,1.475098878145217896e-01,4.118323326110839844e-01,-3.005548417568206787e-01,2.696681916713714600e-01,1.244106888771057129e+00,-2.473761588335037231e-01,2.425794303417205811e-02,9.269986301660537720e-02
